,genome_ID,scaffold,gene_oid,locus_tag,start_coord,end_coord,clust_ID,gene_ID_string,core_whole,40_percent_ID_group,query_start,query_end,evalue,pfam_id,pfam_name,pfam_length
820,642555119,NC_010995,642704991,CJA_3666,4394986,4398612,66527,642704991,NA,Cluster 4789,822.0,847.0,0.00042,pfam02412,TSP_3,36.0
821,642555119,NC_010995,642704991,CJA_3666,4394986,4398612,66527,642704991,NA,Cluster 4789,848.0,888.0,6.7e-08,pfam02412,TSP_3,36.0
822,642555119,NC_010995,642704991,CJA_3666,4394986,4398612,66527,642704991,NA,Cluster 4789,889.0,930.0,2e-07,pfam02412,TSP_3,36.0
823,642555119,NC_010995,642704991,CJA_3666,4394986,4398612,66527,642704991,NA,Cluster 4789,931.0,956.0,2.4e-06,pfam02412,TSP_3,36.0
825,642555119,NC_010995,642704993,CJA_3668,4399112,4399696,66527,642704993,afp16,NA,4.0,184.0,5.399999999999999e-31,pfam14065,DUF4255,178.0
827,642555119,NC_010995,642704995,CJA_3670,4400549,4402192,66527,642704995,afp2_3_4,NA,346.0,543.0,9.8e-25,pfam04984,Phage_sheath_1,464.0
828,642555119,NC_010995,642704996,CJA_3671,4402300,4402758,66527,642704996,afp1_5,NA,16.0,148.0,1.7e-42,pfam06841,Phage_T4_gp19,134.0
829,642555119,NC_010995,642704997,CJA_3672,4402781,4403257,66527,642704997,afp1_5,NA,16.0,155.0,3.5e-35,pfam06841,Phage_T4_gp19,134.0
833,642555119,NC_010995,642705001,CJA_3676,4405954,4406244,66527,642705001,afp10,NA,17.0,87.0,5.6e-22,pfam05488,PAAR_motif,69.0
834,642555119,NC_010995,642705002,CJA_3677,4406255,4406662,66527,642705002,afp9,NA,25.0,117.0,3.8000000000000003e-25,pfam04965,GPW_gp25,95.0
835,642555119,NC_010995,642705003,CJA_3678,4406696,4410454,66527,642705003,afp11,NA,960.0,1152.0,1.1e-09,pfam04865,Baseplate_J,255.0
842,642555119,NC_010995,642705010,CJA_3685,4420921,4422282,66527,642705010,NA,Cluster 10,248.0,374.0,1.4999999999999998e-29,pfam00004,AAA,132.0
845,642555120,NC_011027,642719536,Cpar_0886,966745,967167,66528,642719536,NA,Cluster 1069,2.0,124.0,7.6e-17,pfam00293,NUDIX,135.0
846,642555120,NC_011027,642719537,Cpar_0887,967167,968489,66528,642719537,NA,Cluster 11,235.0,361.0,2.4e-29,pfam00004,AAA,132.0
847,642555120,NC_011027,642719538,Cpar_0888,968531,971914,66528,642719538,NA,Cluster 1094,244.0,322.0,1.8000000000000002e-28,pfam13699,DUF4157,79.0
852,642555120,NC_011027,642719543,Cpar_0893,979931,983644,66528,642719543,afp11,NA,944.0,1171.0,1.8999999999999998e-08,pfam04865,Baseplate_J,255.0
853,642555120,NC_011027,642719544,Cpar_0894,983648,984088,66528,642719544,afp9,NA,26.0,118.0,1.8e-22,pfam04965,GPW_gp25,95.0
854,642555120,NC_011027,642719545,Cpar_0895,984209,984478,66528,642719545,afp10,NA,12.0,79.0,1.5e-15,pfam05488,PAAR_motif,69.0
855,642555120,NC_011027,642719546,Cpar_0896,984494,986260,66528,642719546,afp8,NA,64.0,341.0,1.9e-09,pfam05954,Phage_GPD,304.0
858,642555120,NC_011027,642719549,Cpar_0899,987158,987601,66528,642719549,afp1_5,NA,8.0,143.0,6.7e-44,pfam06841,Phage_T4_gp19,134.0
859,642555120,NC_011027,642719550,Cpar_0900,987615,988052,66528,642719550,afp1_5,NA,8.0,141.0,2.2999999999999998e-38,pfam06841,Phage_T4_gp19,134.0
860,642555120,NC_011027,642719551,Cpar_0901,988110,990143,66528,642719551,afp2_3_4,NA,328.0,673.0,1.5e-35,pfam04984,Phage_sheath_1,464.0
862,642555120,NC_011027,642719553,Cpar_0903,991199,991816,66528,642719553,afp16,NA,7.0,196.0,2.3e-27,pfam14065,DUF4255,178.0
863,642555120,NC_011027,642719554,Cpar_0904,992322,992987,66528,642719554,NA,Cluster 621,20.0,160.0,8.699999999999999e-33,pfam00588,SpoU_methylase,142.0
864,642555120,NC_011027,642719554,Cpar_0904,992322,992987,66528,642719554,NA,Cluster 621,164.0,216.0,8.500000000000001e-19,pfam12105,SpoU_methylas_C,54.0
865,642555120,NC_011027,642719555,Cpar_0905,993237,994310,66528,642719555,NA,Cluster 236,28.0,229.0,5.4e-07,pfam12850,Metallophos_2,171.0
866,642555120,NC_011027,642719556,Cpar_0906,994411,995472,66528,642719556,NA,Cluster 236,24.0,226.0,5.3e-08,pfam12850,Metallophos_2,171.0
867,642555120,NC_011027,642719557,Cpar_0907,995507,996250,66528,642719557,NA,Cluster 904,4.0,213.0,4.4000000000000005e-23,pfam01656,CbiA,195.0
869,642555129,NC_011146,642768536,Gbem_2541,2945455,2945721,66535,642768536,NA,Cluster 1318,31.0,69.0,4.3000000000000004e-13,pfam01258,zf-dskA_traR,36.0
870,642555129,NC_011146,642768537,Gbem_2542,2945998,2946438,66535,642768537,NA,Cluster 2079,56.0,133.0,1.8000000000000002e-13,pfam03061,4HBT,79.0
872,642555129,NC_011146,642768539,Gbem_2544,2947149,2947616,66535,642768539,afp16,NA,1.0,142.0,3.3e-27,pfam14065,DUF4255,178.0
873,642555129,NC_011146,642768540,Gbem_2545,2947667,2949106,66535,642768540,afp2_3_4,NA,162.0,475.0,9.2e-33,pfam04984,Phage_sheath_1,464.0
874,642555129,NC_011146,642768541,Gbem_2546,2949132,2949572,66535,642768541,afp1_5,NA,9.0,142.0,4e-36,pfam06841,Phage_T4_gp19,134.0
875,642555129,NC_011146,642768542,Gbem_2547,2949582,2950025,66535,642768542,afp1_5,NA,8.0,143.0,7.299999999999999e-45,pfam06841,Phage_T4_gp19,134.0
878,642555129,NC_011146,642768545,Gbem_2550,2951076,2952845,66535,642768545,afp8,NA,39.0,341.0,1.5e-09,pfam05954,Phage_GPD,304.0
879,642555129,NC_011146,642768546,Gbem_2551,2952894,2953163,66535,642768546,afp10,NA,1.0,51.0,2.8e-07,pfam05488,PAAR_motif,69.0
880,642555129,NC_011146,642768546,Gbem_2551,2952894,2953163,66535,642768546,afp10,NA,15.0,79.0,1.1e-13,pfam05488,PAAR_motif,69.0
881,642555129,NC_011146,642768547,Gbem_2552,2953167,2953610,66535,642768547,afp9,NA,26.0,118.0,1.2e-22,pfam04965,GPW_gp25,95.0
882,642555129,NC_011146,642768548,Gbem_2553,2953622,2957332,66535,642768548,afp11,NA,900.0,1161.0,6.900000000000001e-10,pfam04865,Baseplate_J,255.0
886,642555129,NC_011146,642768552,Gbem_2557,2966325,2969927,66535,642768552,NA,Cluster 2213,163.0,241.0,1.4999999999999998e-29,pfam13699,DUF4157,79.0
888,642555129,NC_011146,642768554,Gbem_2559,2970540,2971892,66535,642768554,NA,Cluster 11,245.0,371.0,8.899999999999999e-29,pfam00004,AAA,132.0
890,642555144,NC_010628,642600653,Npun_F1393,1697384,1698070,66540,642600653,NA,Cluster 1792,6.0,188.0,3.1e-15,pfam13419,HAD_2,189.0
891,642555144,NC_010628,642600654,Npun_R1394,1698321,1699676,66540,642600654,NA,Cluster 1520,8.0,442.0,1.3999999999999997e-96,pfam00067,p450,463.0
893,642555144,NC_010628,642600656,Npun_F1397,1701575,1703338,66540,642600656,NA,Cluster 2302,13.0,110.0,1.4e-13,pfam13806,Rieske_2,104.0
894,642555144,NC_010628,642600657,Npun_R1398,1703377,1705605,66540,642600657,afp15,NA,526.0,653.0,1.2999999999999998e-26,pfam00004,AAA,132.0
895,642555144,NC_010628,642600658,Npun_R1399,1705683,1707335,66540,642600658,NA,Cluster 950,192.0,270.0,9.4e-32,pfam13699,DUF4157,79.0
896,642555144,NC_010628,642600659,Npun_F1400,1707747,1708331,66540,642600659,afp16,NA,4.0,188.0,5.999999999999999e-40,pfam14065,DUF4255,178.0
897,642555144,NC_010628,642600660,Npun_F1401,1708346,1708984,66540,642600660,NA,Cluster 265,126.0,210.0,9.6e-08,pfam13620,CarboxypepD_reg,82.0
898,642555144,NC_010628,642600661,Npun_F1402,1709118,1710563,66540,642600661,afp2_3_4,NA,204.0,475.0,1.0999999999999999e-44,pfam04984,Phage_sheath_1,464.0
899,642555144,NC_010628,642600662,Npun_F1403,1710664,1711764,66540,642600662,afp2_3_4,NA,84.0,359.0,1.3e-31,pfam04984,Phage_sheath_1,464.0
900,642555144,NC_010628,642600663,Npun_F1404,1711792,1712232,66540,642600663,afp1_5,NA,12.0,144.0,1.9e-43,pfam06841,Phage_T4_gp19,134.0
902,642555144,NC_010628,642600665,Npun_F1406,1712779,1713261,66540,642600665,afp1_5,NA,27.0,158.0,5.8e-38,pfam06841,Phage_T4_gp19,134.0
904,642555144,NC_010628,642600667,Npun_F1408,1714900,1715562,66540,642600667,afp7,NA,164.0,209.0,7.6e-06,pfam01476,LysM,44.0
905,642555144,NC_010628,642600668,Npun_F1409,1715566,1716636,66540,642600668,afp8,NA,67.0,343.0,5.5e-08,pfam05954,Phage_GPD,304.0
907,642555144,NC_010628,642600670,Npun_F1411,1717340,1717726,66540,642600670,afp9,NA,25.0,117.0,9.1e-25,pfam04965,GPW_gp25,95.0
908,642555144,NC_010628,642600671,Npun_F1412,1717732,1721277,66540,642600671,afp11,NA,893.0,1119.0,5.9e-15,pfam04865,Baseplate_J,255.0
910,642555144,NC_010628,642600673,Npun_F1414,1722231,1723826,66540,642600673,NA,Cluster 158,43.0,183.0,7.200000000000001e-13,pfam09684,Tail_P2_I,136.0
914,642555144,NC_010628,642600677,Npun_F1418,1726622,1727971,66540,642600677,NA,Cluster 1443,39.0,247.0,1.1e-07,pfam13191,AAA_16,177.0
915,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1163.0,1200.0,1.7e-08,pfam00400,WD40,37.0
916,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1204.0,1242.0,8.8e-10,pfam00400,WD40,37.0
917,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1246.0,1284.0,2.9e-09,pfam00400,WD40,37.0
918,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1288.0,1326.0,1.5e-08,pfam00400,WD40,37.0
919,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1330.0,1368.0,7.6e-09,pfam00400,WD40,37.0
920,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1372.0,1410.0,3.6e-09,pfam00400,WD40,37.0
921,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1414.0,1452.0,3e-08,pfam00400,WD40,37.0
922,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1456.0,1494.0,1.2e-06,pfam00400,WD40,37.0
923,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1498.0,1536.0,5e-10,pfam00400,WD40,37.0
924,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1540.0,1578.0,1.6e-08,pfam00400,WD40,37.0
925,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1582.0,1620.0,8.8e-09,pfam00400,WD40,37.0
926,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1624.0,1662.0,1.2e-09,pfam00400,WD40,37.0
927,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1666.0,1704.0,4.1999999999999996e-09,pfam00400,WD40,37.0
928,642555144,NC_010628,642600678,Npun_F1419,1728114,1733615,66540,642600678,NA,Cluster 2201,1708.0,1746.0,1.5e-06,pfam00400,WD40,37.0
929,642555144,NC_010628,642600679,Npun_F1420,1734670,1735488,66540,642600679,NA,Cluster 1663,34.0,191.0,4e-47,pfam00484,Pro_CA,156.0
930,642979355,NZ_ABYL01000159,643179786,BH160DRAFT_6393,1,825,66623,643179786,NA,Cluster 7303,84.0,254.0,1.1e-22,pfam13519,VWA_2,172.0
931,642979355,NZ_ABYL01000159,643179787,BH160DRAFT_6394,1306,1917,66623,643179787,afp16,NA,4.0,186.0,3.7e-39,pfam14065,DUF4255,178.0
932,642979355,NZ_ABYL01000159,643179788,BH160DRAFT_6395,2011,3942,66623,643179788,afp2_3_4,NA,337.0,637.0,1.6999999999999999e-37,pfam04984,Phage_sheath_1,464.0
933,642979355,NZ_ABYL01000159,643179789,BH160DRAFT_6396,3987,5273,66623,643179789,afp2_3_4,NA,116.0,415.0,2.3999999999999997e-36,pfam04984,Phage_sheath_1,464.0
934,642979355,NZ_ABYL01000159,643179790,BH160DRAFT_6397,5322,5768,66623,643179790,afp1_5,NA,11.0,145.0,3.4e-46,pfam06841,Phage_T4_gp19,134.0
936,642979355,NZ_ABYL01000159,643179792,BH160DRAFT_6399,6320,6772,66623,643179792,afp1_5,NA,13.0,149.0,2.8999999999999997e-33,pfam06841,Phage_T4_gp19,134.0
938,642979355,NZ_ABYL01000159,643179794,BH160DRAFT_6401,9531,10250,66623,643179794,afp7,NA,177.0,223.0,1.2e-05,pfam01476,LysM,44.0
941,642979355,NZ_ABYL01000159,643179797,BH160DRAFT_6404,11978,12373,66623,643179797,afp9,NA,24.0,116.0,3.5e-22,pfam04965,GPW_gp25,95.0
943,642979357,NZ_ABYK01000007,643168880,AmaxDRAFT_1253,11303,12082,66624,643168880,NA,Cluster 6305,29.0,103.0,4e-10,pfam08032,SpoU_sub_bind,76.0
944,642979357,NZ_ABYK01000007,643168880,AmaxDRAFT_1253,11303,12082,66624,643168880,NA,Cluster 6305,109.0,250.0,1.3000000000000001e-37,pfam00588,SpoU_methylase,142.0
954,642979357,NZ_ABYK01000007,643168890,AmaxDRAFT_1263,30789,31274,66624,643168890,afp1_5,NA,6.0,138.0,3.4999999999999993e-39,pfam06841,Phage_T4_gp19,134.0
956,642979357,NZ_ABYK01000007,643168892,AmaxDRAFT_1265,31589,34033,66624,643168892,NA,Cluster 1087,509.0,794.0,8e-12,pfam12849,PBP_like_2,281.0
957,642979357,NZ_ABYK01000007,643168893,AmaxDRAFT_1266,34097,35155,66624,643168893,NA,Cluster 4857,208.0,335.0,3.6e-10,pfam10722,YbjN,127.0
958,642979357,NZ_ABYK01000007,643168894,AmaxDRAFT_1267,35199,37133,66624,643168894,afp15,NA,433.0,561.0,2e-26,pfam00004,AAA,132.0
959,642979357,NZ_ABYK01000007,643168895,AmaxDRAFT_1268,37158,38489,66624,643168895,afp16,NA,9.0,197.0,2.9e-42,pfam14065,DUF4255,178.0
960,642979357,NZ_ABYK01000007,643168896,AmaxDRAFT_1269,39019,40746,66624,643168896,afp2_3_4,NA,1.0,233.0,6.4e-09,pfam04984,Phage_sheath_1,464.0
961,642979357,NZ_ABYK01000007,643168896,AmaxDRAFT_1269,39019,40746,66624,643168896,afp2_3_4,NA,329.0,567.0,2.8999999999999995e-45,pfam04984,Phage_sheath_1,464.0
962,642979357,NZ_ABYK01000007,643168897,AmaxDRAFT_1270,40839,41396,66624,643168897,afp1_5,NA,11.0,167.0,6.3e-15,pfam06841,Phage_T4_gp19,134.0
963,642979357,NZ_ABYK01000007,643168898,AmaxDRAFT_1271,41890,42393,66624,643168898,afp1_5,NA,7.0,153.0,2.2e-18,pfam06841,Phage_T4_gp19,134.0
964,642979357,NZ_ABYK01000007,643168899,AmaxDRAFT_1272,42390,42614,66624,643168899,afp1_5,NA,2.0,65.0,3.3e-08,pfam06841,Phage_T4_gp19,134.0
965,642979357,NZ_ABYK01000007,643168900,AmaxDRAFT_1273,42629,43132,66624,643168900,afp1_5,NA,17.0,164.0,4.7e-25,pfam06841,Phage_T4_gp19,134.0
969,642979357,NZ_ABYK01000007,643168904,AmaxDRAFT_1277,44106,46772,66624,643168904,NA,Cluster 3474,228.0,306.0,2.5e-30,pfam13699,DUF4157,79.0
970,643348528,NC_011898,643608420,Ccel_1495,1819564,1820028,66656,643608420,NA,Cluster 3338,15.0,149.0,8.599999999999999e-18,pfam09346,SMI1_KNR4,133.0
972,643348528,NC_011898,643608421,Ccel_1497,1820182,1820616,66656,643608421,NA,Cluster 2067,15.0,131.0,2e-12,pfam09346,SMI1_KNR4,133.0
974,643348528,NC_011898,643608423,Ccel_1499,1821417,1823651,66656,643608423,afp15,NA,524.0,650.0,1.1e-29,pfam00004,AAA,132.0
975,643348528,NC_011898,643608424,Ccel_1500,1823652,1824260,66656,643608424,afp16,NA,11.0,183.0,4.9e-34,pfam14065,DUF4255,178.0
976,643348528,NC_011898,643608425,Ccel_1501,1824380,1825924,66656,643608425,afp2_3_4,NA,1.0,510.0,8.199999999999999e-69,pfam04984,Phage_sheath_1,464.0
977,643348528,NC_011898,643608426,Ccel_1502,1825948,1826391,66656,643608426,afp1_5,NA,11.0,144.0,1.7e-42,pfam06841,Phage_T4_gp19,134.0
980,643348528,NC_011898,643608429,Ccel_1505,1827149,1827622,66656,643608429,afp1_5,NA,23.0,154.0,3.1e-41,pfam06841,Phage_T4_gp19,134.0
983,643348528,NC_011898,643608432,Ccel_1508,1829581,1830627,66656,643608432,afp8,NA,32.0,336.0,3.3e-10,pfam05954,Phage_GPD,304.0
985,643348528,NC_011898,643608434,Ccel_1510,1831389,1831784,66656,643608434,afp10,NA,76.0,131.0,1.7e-06,pfam05488,PAAR_motif,69.0
986,643348528,NC_011898,643608435,Ccel_1511,1831850,1832245,66656,643608435,afp9,NA,25.0,116.0,2.8999999999999996e-23,pfam04965,GPW_gp25,95.0
987,643348528,NC_011898,643608436,Ccel_1512,1832245,1835856,66656,643608436,afp11,NA,728.0,938.0,1.2e-10,pfam04865,Baseplate_J,255.0
990,643348528,NC_011898,643608439,Ccel_1515,1837565,1840186,66656,643608439,NA,Cluster 89,783.0,830.0,3.3e-06,pfam13884,Peptidase_S74,58.0
992,643348528,NC_011898,643608441,Ccel_1517,1840450,1843137,66656,643608441,NA,Cluster 250,805.0,857.0,1.6e-07,pfam13884,Peptidase_S74,58.0
993,643348533,NC_011729,643479983,PCC7424_1721,1905468,1906148,66663,643479983,NA,Cluster 6704,48.0,149.0,6.3e-14,pfam12847,Methyltransf_18,110.0
994,643348533,NC_011729,643479984,PCC7424_1722,1906254,1906625,66663,643479984,NA,Cluster 1972,5.0,118.0,3e-21,pfam00072,Response_reg,112.0
995,643348533,NC_011729,643479985,PCC7424_1723,1906808,1908601,66663,643479985,NA,Cluster 7035,3.0,113.0,4.0000000000000004e-24,pfam00072,Response_reg,112.0
996,643348533,NC_011729,643479985,PCC7424_1723,1906808,1908601,66663,643479985,NA,Cluster 7035,146.0,222.0,1.0000000000000001e-20,pfam00486,Trans_reg_C,77.0
997,643348533,NC_011729,643479985,PCC7424_1723,1906808,1908601,66663,643479985,NA,Cluster 7035,244.0,334.0,2.7e-10,pfam01627,Hpt,85.0
998,643348533,NC_011729,643479985,PCC7424_1723,1906808,1908601,66663,643479985,NA,Cluster 7035,353.0,465.0,2.9e-09,pfam00072,Response_reg,112.0
999,643348533,NC_011729,643479985,PCC7424_1723,1906808,1908601,66663,643479985,NA,Cluster 7035,478.0,590.0,3.5000000000000004e-26,pfam00072,Response_reg,112.0
1000,643348533,NC_011729,643479986,PCC7424_1724,1908780,1909562,66663,643479986,NA,Cluster 6318,1.0,239.0,3.2e-52,pfam00230,MIP,227.0
1001,643348533,NC_011729,643479987,PCC7424_1725,1909853,1912210,66663,643479987,afp11,NA,453.0,569.0,8.8e-05,pfam04865,Baseplate_J,255.0
1002,643348533,NC_011729,643479988,PCC7424_1726,1912296,1912697,66663,643479988,afp9,NA,30.0,119.0,5.899999999999999e-19,pfam04965,GPW_gp25,95.0
1003,643348533,NC_011729,643479989,PCC7424_1727,1913169,1914992,66663,643479989,NA,Cluster 6779,97.0,164.0,8e-10,pfam13699,DUF4157,79.0
1004,643348533,NC_011729,643479990,PCC7424_1728,1915354,1915857,66663,643479990,afp1_5,NA,9.0,158.0,2.3999999999999997e-33,pfam06841,Phage_T4_gp19,134.0
1005,643348533,NC_011729,643479991,PCC7424_1729,1915870,1916358,66663,643479991,afp1_5,NA,8.0,159.0,1.7e-10,pfam06841,Phage_T4_gp19,134.0
1006,643348533,NC_011729,643479992,PCC7424_1730,1916376,1916873,66663,643479992,afp1_5,NA,9.0,162.0,1.1e-13,pfam06841,Phage_T4_gp19,134.0
1007,643348533,NC_011729,643479993,PCC7424_1731,1916939,1918648,66663,643479993,afp2_3_4,NA,1.0,564.0,3.3e-52,pfam04984,Phage_sheath_1,464.0
1008,643348533,NC_011729,643479994,PCC7424_1732,1919061,1920986,66663,643479994,afp8,NA,78.0,361.0,5e-11,pfam05954,Phage_GPD,304.0
1009,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,55.0,122.0,2.2999999999999998e-08,pfam13414,TPR_11,68.0
1010,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,128.0,191.0,4.6e-07,pfam13414,TPR_11,68.0
1011,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,200.0,267.0,2e-06,pfam13414,TPR_11,68.0
1012,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,337.0,404.0,3.2e-16,pfam13414,TPR_11,68.0
1013,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,405.0,478.0,2.6e-09,pfam13414,TPR_11,68.0
1014,643348533,NC_011729,643479995,PCC7424_1733,1921025,1922641,66663,643479995,NA,Cluster 4889,484.0,517.0,0.0031,pfam07719,TPR_2,34.0
1015,643348533,NC_011729,643479996,PCC7424_1734,1923010,1925103,66663,643479996,afp15,NA,470.0,596.0,2.9e-25,pfam00004,AAA,132.0
1016,643348533,NC_011729,643479997,PCC7424_1735,1925283,1926491,66663,643479997,NA,Cluster 6032,100.0,167.0,1.3e-09,pfam13699,DUF4157,79.0
1018,643348533,NC_011729,643479999,PCC7424_1737,1927374,1929848,66663,643479999,NA,Cluster 2967,100.0,167.0,2.0999999999999998e-09,pfam13699,DUF4157,79.0
1019,643348533,NC_011729,643479999,PCC7424_1737,1927374,1929848,66663,643479999,NA,Cluster 2967,437.0,650.0,6.5e-06,pfam03009,GDPD,259.0
1021,643348533,NC_011729,643480001,PCC7424_1739,1930523,1931752,66663,643480001,afp16,NA,9.0,191.0,1.6e-42,pfam14065,DUF4255,178.0
1022,643348533,NC_011729,643480002,PCC7424_1740,1931776,1933974,66663,643480002,NA,Cluster 6635,458.0,708.0,5.7e-09,pfam12849,PBP_like_2,281.0
1023,643348533,NC_011729,643480003,PCC7424_1741,1934372,1934581,66663,643480003,NA,Cluster 245,1.0,48.0,9.4e-13,pfam07862,Nif11,48.0
1024,643348533,NC_011729,643480004,PCC7424_1742,1934608,1935003,66663,643480004,NA,Cluster 70,5.0,125.0,1.6999999999999998e-28,pfam14107,DUF4280,109.0
1025,643348533,NC_011729,643480005,PCC7424_1743,1935099,1935683,66663,643480005,afp1_5,NA,15.0,157.0,7.299999999999999e-33,pfam06841,Phage_T4_gp19,134.0
1027,643348533,NC_011729,643480007,PCC7424_1745,1936289,1937503,66663,643480007,NA,Cluster 6089,241.0,393.0,4.7000000000000004e-08,pfam09684,Tail_P2_I,136.0
1029,643348533,NC_011729,643480009,PCC7424_1747,1938936,1940339,66663,643480009,NA,Cluster 5673,191.0,257.0,3.1e-06,pfam02743,Cache_1,80.0
1030,643348533,NC_011729,643480009,PCC7424_1747,1938936,1940339,66663,643480009,NA,Cluster 5673,344.0,419.0,7e-08,pfam00672,HAMP,69.0
1031,643348533,NC_011729,643480010,PCC7424_1748,1940401,1942758,66663,643480010,NA,Cluster 6520,678.0,717.0,0.023,pfam00400,WD40,37.0
1032,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,306.0,350.0,1e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1033,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,434.0,468.0,2.2999999999999998e-08,pfam09698,GSu_C4xC__C2xCH,36.0
1034,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,553.0,590.0,7.4e-05,pfam09698,GSu_C4xC__C2xCH,36.0
1035,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,813.0,851.0,1.1e-05,pfam09698,GSu_C4xC__C2xCH,36.0
1036,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,1027.0,1065.0,2.4e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1037,643348554,NC_011979,643641055,Geob_3739,4165838,4173121,66697,643641055,NA,Cluster 3884,1288.0,1334.0,9e-07,pfam09698,GSu_C4xC__C2xCH,36.0
1038,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,302.0,346.0,2e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1039,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,426.0,460.0,6.6e-07,pfam09698,GSu_C4xC__C2xCH,36.0
1040,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,529.0,562.0,4.1e-05,pfam09698,GSu_C4xC__C2xCH,36.0
1041,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,742.0,775.0,0.00011999999999999999,pfam09698,GSu_C4xC__C2xCH,36.0
1042,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,956.0,989.0,6e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1043,643348554,NC_011979,643641056,Geob_3740,4173133,4177494,66697,643641056,NA,Cluster 2223,1205.0,1248.0,3.9e-08,pfam09698,GSu_C4xC__C2xCH,36.0
1044,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,422.0,461.0,1.4e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1045,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,635.0,669.0,2.6e-07,pfam09698,GSu_C4xC__C2xCH,36.0
1046,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,855.0,892.0,0.00014,pfam09698,GSu_C4xC__C2xCH,36.0
1047,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,1083.0,1120.0,4.1e-05,pfam09698,GSu_C4xC__C2xCH,36.0
1048,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,1300.0,1333.0,9.8e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1049,643348554,NC_011979,643641057,Geob_3741,4177508,4182865,66697,643641057,NA,Cluster 2223,1549.0,1587.0,1.5e-06,pfam09698,GSu_C4xC__C2xCH,36.0
1050,643348554,NC_011979,643641058,Geob_3742,4183423,4186905,66697,643641058,NA,Cluster 309,137.0,215.0,1.9999999999999997e-31,pfam13699,DUF4157,79.0
1051,643348554,NC_011979,643641059,Geob_3743,4186905,4188254,66697,643641059,afp15,NA,244.0,370.0,3.7e-28,pfam00004,AAA,132.0
1055,643348554,NC_011979,643641063,Geob_3747,4195824,4198829,66697,643641063,afp11,NA,715.0,931.0,7.9e-10,pfam04865,Baseplate_J,255.0
